match_id,season,round,round_number,match_date,home_team,away_team,venue,home_state,away_state,is_interstate,home_rest_days,away_rest_days,home_goals,home_behinds,home_score,away_goals,away_behinds,away_score,score_margin,home_win,target_home_win
M13690,2001,Round 14,14,2001-06-17,Carlton Blues,Brisbane Lions,Marvel Stadium,VIC,QLD,1,6,7,13,7,85,13,2,80,5,1,1
M13691,2001,Round 15,15,2001-07-01,Western Bulldogs,Geelong Cats,Marvel Stadium,VIC,VIC,0,9,7,12,5,77,13,6,84,-7,0,0
M13692,2001,Round 15,15,2001-07-03,North Melbourne Kangaroos,Carlton Blues,Marvel Stadium,VIC,VIC,0,8,8,16,3,99,11,5,71,28,1,1
M13693,2001,Round 15,15,2001-07-05,Richmond Tigers,Essendon Bombers,MCG,VIC,VIC,0,7,7,16,5,101,12,1,73,28,1,1
M13694,2001,Round 15,15,2001-07-07,Sydney Swans,Collingwood Magpies,SCG,NSW,VIC,1,6,6,17,7,109,15,2,92,17,1,1
M13695,2001,Round 15,15,2001-07-09,Hawthorn Hawks,Fremantle Dockers,MCG,VIC,WA,1,7,9,16,1,97,15,5,95,2,1,1
M13696,2001,Round 15,15,2001-07-11,Gold Coast Suns,Brisbane Lions,Heritage Bank Stadium,QLD,QLD,0,7,8,16,5,101,10,2,62,39,1,1
M13697,2001,Round 15,15,2001-07-13,Port Adelaide Power,Melbourne Demons,Adelaide Oval,SA,VIC,1,9,8,14,2,86,15,3,93,-7,0,0
M13698,2001,Round 15,15,2001-07-15,GWS Giants,West Coast Eagles,GIANTS Stadium,NSW,WA,1,7,9,17,2,104,15,6,96,8,1,1
M13699,2001,Round 15,15,2001-07-17,St Kilda Saints,Adelaide Crows,Marvel Stadium,VIC,SA,1,6,7,17,3,105,14,1,85,20,1,1
M13700,2001,Round 16,16,2001-08-01,Melbourne Demons,Collingwood Magpies,MCG,VIC,VIC,0,6,7,16,0,96,12,4,76,20,1,1
M13701,2001,Round 16,16,2001-08-03,Sydney Swans,Hawthorn Hawks,SCG,NSW,VIC,1,6,7,14,3,87,14,7,91,-4,0,0
M13702,2001,Round 16,16,2001-08-05,Fremantle Dockers,Brisbane Lions,Optus Stadium,WA,QLD,1,8,7,16,2,98,13,4,82,16,1,1
M13703,2001,Round 16,16,2001-08-07,Essendon Bombers,West Coast Eagles,Marvel Stadium,VIC,WA,1,7,7,13,5,83,16,4,100,-17,0,0
M13704,2001,Round 16,16,2001-08-09,Richmond Tigers,Geelong Cats,MCG,VIC,VIC,0,7,9,17,4,106,11,7,73,33,1,1
M13705,2001,Round 16,16,2001-08-11,Gold Coast Suns,Western Bulldogs,Heritage Bank Stadium,QLD,VIC,1,7,7,14,1,85,14,5,89,-4,0,0
M13706,2001,Round 16,16,2001-08-13,Port Adelaide Power,Carlton Blues,Adelaide Oval,SA,VIC,1,9,9,13,5,83,14,0,84,-1,0,0
M13707,2001,Round 16,16,2001-08-15,St Kilda Saints,GWS Giants,Marvel Stadium,VIC,NSW,1,6,9,15,1,91,16,3,99,-8,0,0
M13708,2001,Round 16,16,2001-08-17,Adelaide Crows,North Melbourne Kangaroos,Adelaide Oval,SA,VIC,1,6,7,16,1,97,14,5,89,8,1,1
M13709,2001,Round 17,17,2001-09-01,St Kilda Saints,North Melbourne Kangaroos,Marvel Stadium,VIC,VIC,0,9,7,18,5,113,15,6,96,17,1,1
M13710,2001,Round 17,17,2001-09-03,Brisbane Lions,West Coast Eagles,Gabba,QLD,WA,1,6,7,16,4,100,15,1,91,9,1,1
M13711,2001,Round 17,17,2001-09-05,Western Bulldogs,GWS Giants,Marvel Stadium,VIC,NSW,1,7,6,15,7,97,19,3,117,-20,0,0
M13712,2001,Round 17,17,2001-09-07,Essendon Bombers,Fremantle Dockers,Marvel Stadium,VIC,WA,1,6,8,14,4,88,13,5,83,5,1,1
M13713,2001,Round 17,17,2001-09-09,Hawthorn Hawks,Geelong Cats,MCG,VIC,VIC,0,7,9,14,0,84,13,6,84,0,0,0
M13714,2001,Round 17,17,2001-09-11,Sydney Swans,Melbourne Demons,SCG,NSW,VIC,1,9,9,17,6,108,12,8,80,28,1,1
M13715,2001,Round 17,17,2001-09-13,Gold Coast Suns,Richmond Tigers,Heritage Bank Stadium,QLD,VIC,1,7,6,16,4,100,13,3,81,19,1,1
M13716,2001,Round 17,17,2001-09-15,Adelaide Crows,Port Adelaide Power,Adelaide Oval,SA,SA,0,6,8,15,6,96,15,3,93,3,1,1
M13717,2001,Round 17,17,2001-09-17,Collingwood Magpies,Carlton Blues,MCG,VIC,VIC,0,6,7,15,1,91,17,1,103,-12,0,0
M13718,2001,Round 18,18,2001-04-01,Brisbane Lions,Hawthorn Hawks,Gabba,QLD,VIC,1,9,7,14,2,86,16,4,100,-14,0,0
M13719,2001,Round 18,18,2001-04-03,Fremantle Dockers,Sydney Swans,Optus Stadium,WA,NSW,1,7,9,15,4,94,13,5,83,11,1,1
M13720,2001,Round 18,18,2001-04-05,Collingwood Magpies,Richmond Tigers,MCG,VIC,VIC,0,7,6,14,6,90,17,4,106,-16,0,0
M13721,2001,Round 18,18,2001-04-07,GWS Giants,Geelong Cats,GIANTS Stadium,NSW,VIC,1,8,7,12,7,79,14,4,88,-9,0,0
M13722,2001,Round 18,18,2001-04-09,Gold Coast Suns,North Melbourne Kangaroos,Heritage Bank Stadium,QLD,VIC,1,9,7,14,6,90,13,8,86,4,1,1
M13723,2001,Round 18,18,2001-04-11,Adelaide Crows,Western Bulldogs,Adelaide Oval,SA,VIC,1,8,7,14,3,87,12,0,72,15,1,1
M13724,2001,Round 18,18,2001-04-13,Port Adelaide Power,Essendon Bombers,Adelaide Oval,SA,VIC,1,8,8,14,6,90,14,2,86,4,1,1
M13725,2001,Round 18,18,2001-04-15,St Kilda Saints,West Coast Eagles,Marvel Stadium,VIC,WA,1,8,8,19,5,119,13,7,85,34,1,1
M13726,2001,Round 18,18,2001-04-17,Carlton Blues,Melbourne Demons,Marvel Stadium,VIC,VIC,0,9,8,13,6,84,13,5,83,1,1,1
M13727,2001,Round 19,19,2001-05-01,Western Bulldogs,Hawthorn Hawks,Marvel Stadium,VIC,VIC,0,7,6,17,2,104,13,2,80,24,1,1
M13728,2001,Round 19,19,2001-05-03,Collingwood Magpies,Sydney Swans,MCG,VIC,NSW,1,9,7,16,2,98,15,4,94,4,1,1
M13729,2001,Round 19,19,2001-05-05,Melbourne Demons,GWS Giants,MCG,VIC,NSW,1,6,7,15,0,90,13,5,83,7,1,1
M13730,2001,Round 19,19,2001-05-07,Adelaide Crows,Brisbane Lions,Adelaide Oval,SA,QLD,1,7,6,15,5,95,15,2,92,3,1,1
M13731,2001,Round 19,19,2001-05-09,Carlton Blues,West Coast Eagles,Marvel Stadium,VIC,WA,1,7,6,15,1,91,9,8,62,29,1,1
M13732,2001,Round 19,19,2001-05-11,North Melbourne Kangaroos,Port Adelaide Power,Marvel Stadium,VIC,SA,1,7,9,16,5,101,13,4,82,19,1,1
M13733,2001,Round 19,19,2001-05-13,Essendon Bombers,St Kilda Saints,Marvel Stadium,VIC,VIC,0,7,7,14,4,88,13,1,79,9,1,1
M13734,2001,Round 19,19,2001-05-15,Geelong Cats,Richmond Tigers,GMHBA Stadium,VIC,VIC,0,7,7,13,5,83,14,7,91,-8,0,0
M13735,2001,Round 19,19,2001-05-17,Fremantle Dockers,Gold Coast Suns,Optus Stadium,WA,QLD,1,9,7,13,6,84,17,5,107,-23,0,0
M13736,2001,Round 20,20,2001-06-01,Geelong Cats,Melbourne Demons,GMHBA Stadium,VIC,VIC,0,7,7,17,6,108,14,2,86,22,1,1
M13737,2001,Round 20,20,2001-06-03,Adelaide Crows,St Kilda Saints,Adelaide Oval,SA,VIC,1,8,7,16,7,103,14,7,91,12,1,1
M13738,2001,Round 20,20,2001-06-05,Western Bulldogs,Carlton Blues,Marvel Stadium,VIC,VIC,0,7,6,11,5,71,12,3,75,-4,0,0
M13739,2001,Round 20,20,2001-06-07,Brisbane Lions,GWS Giants,Gabba,QLD,NSW,1,6,7,15,8,98,12,4,76,22,1,1
M13740,2001,Round 20,20,2001-06-09,Essendon Bombers,Richmond Tigers,Marvel Stadium,VIC,VIC,0,9,7,14,7,91,14,3,87,4,1,1
M13741,2001,Round 20,20,2001-06-11,Fremantle Dockers,Hawthorn Hawks,Optus Stadium,WA,VIC,1,7,8,14,3,87,14,4,88,-1,0,0
M13742,2001,Round 20,20,2001-06-13,North Melbourne Kangaroos,Sydney Swans,Marvel Stadium,VIC,NSW,1,7,7,13,1,79,13,4,82,-3,0,0
M13743,2001,Round 20,20,2001-06-15,West Coast Eagles,Collingwood Magpies,Optus Stadium,WA,VIC,1,9,7,16,2,98,14,4,88,10,1,1
M13744,2001,Round 20,20,2001-06-17,Port Adelaide Power,Gold Coast Suns,Adelaide Oval,SA,QLD,1,7,6,14,3,87,16,3,99,-12,0,0
M13745,2001,Round 21,21,2001-07-01,Collingwood Magpies,Geelong Cats,MCG,VIC,VIC,0,7,7,15,4,94,15,4,94,0,0,0
M13746,2001,Round 21,21,2001-07-03,Gold Coast Suns,Carlton Blues,Heritage Bank Stadium,QLD,VIC,1,9,8,16,2,98,15,2,92,6,1,1
M13747,2001,Round 21,21,2001-07-05,Richmond Tigers,West Coast Eagles,MCG,VIC,WA,1,7,6,17,5,107,13,2,80,27,1,1
M13748,2001,Round 21,21,2001-07-07,Essendon Bombers,Adelaide Crows,Marvel Stadium,VIC,SA,1,7,6,18,4,112,14,4,88,24,1,1
M13749,2001,Round 21,21,2001-07-09,Sydney Swans,Melbourne Demons,SCG,NSW,VIC,1,9,7,14,9,93,14,3,87,6,1,1
M13750,2001,Round 21,21,2001-07-11,Western Bulldogs,Port Adelaide Power,Marvel Stadium,VIC,SA,1,7,6,12,5,77,11,9,75,2,1,1
M13751,2001,Round 21,21,2001-07-13,Hawthorn Hawks,Brisbane Lions,MCG,VIC,QLD,1,6,7,13,4,82,17,1,103,-21,0,0
M13752,2001,Round 21,21,2001-07-15,Fremantle Dockers,North Melbourne Kangaroos,Optus Stadium,WA,VIC,1,7,9,20,5,125,15,4,94,31,1,1
M13753,2001,Round 21,21,2001-07-17,GWS Giants,St Kilda Saints,GIANTS Stadium,NSW,VIC,1,7,7,16,2,98,13,6,84,14,1,1
M13754,2001,Round 22,22,2001-08-01,Collingwood Magpies,Melbourne Demons,MCG,VIC,VIC,0,8,7,15,7,97,11,7,73,24,1,1
M13755,2001,Round 22,22,2001-08-03,Adelaide Crows,Western Bulldogs,Adelaide Oval,SA,VIC,1,7,7,18,4,112,10,5,65,47,1,1
M13756,2001,Round 22,22,2001-08-05,Essendon Bombers,Fremantle Dockers,Marvel Stadium,VIC,WA,1,9,7,14,0,84,17,3,105,-21,0,0
M13757,2001,Round 22,22,2001-08-07,Carlton Blues,Richmond Tigers,Marvel Stadium,VIC,VIC,0,7,9,15,3,93,13,2,80,13,1,1
M13758,2001,Round 22,22,2001-08-09,North Melbourne Kangaroos,Sydney Swans,Marvel Stadium,VIC,NSW,1,6,7,15,9,99,12,4,76,23,1,1
M13759,2001,Round 22,22,2001-08-11,Geelong Cats,St Kilda Saints,GMHBA Stadium,VIC,VIC,0,6,9,14,6,90,13,8,86,4,1,1
M13760,2001,Round 22,22,2001-08-13,Hawthorn Hawks,West Coast Eagles,MCG,VIC,WA,1,6,6,13,7,85,14,3,87,-2,0,0
M13761,2001,Round 22,22,2001-08-15,Port Adelaide Power,Brisbane Lions,Adelaide Oval,SA,QLD,1,8,7,14,7,91,15,3,93,-2,0,0
M13762,2001,Round 22,22,2001-08-17,Gold Coast Suns,GWS Giants,Heritage Bank Stadium,QLD,NSW,1,7,7,14,4,88,13,4,82,6,1,1
M13763,2002,Round 1,1,2002-05-01,St Kilda Saints,Gold Coast Suns,Marvel Stadium,VIC,QLD,1,7,9,13,5,83,13,3,81,2,1,1
M13764,2002,Round 1,1,2002-05-03,Essendon Bombers,Hawthorn Hawks,Marvel Stadium,VIC,VIC,0,6,6,15,1,91,12,2,74,17,1,1
M13765,2002,Round 1,1,2002-05-05,Port Adelaide Power,Geelong Cats,Adelaide Oval,SA,VIC,1,6,7,17,9,111,15,9,99,12,1,1
M13766,2002,Round 1,1,2002-05-07,Western Bulldogs,Brisbane Lions,Marvel Stadium,VIC,QLD,1,6,8,16,8,104,14,7,91,13,1,1
M13767,2002,Round 1,1,2002-05-09,Richmond Tigers,West Coast Eagles,MCG,VIC,WA,1,7,7,16,4,100,11,2,68,32,1,1
M13768,2002,Round 1,1,2002-05-11,Fremantle Dockers,Melbourne Demons,Optus Stadium,WA,VIC,1,7,8,14,6,90,11,5,71,19,1,1
M13769,2002,Round 1,1,2002-05-13,Carlton Blues,GWS Giants,Marvel Stadium,VIC,NSW,1,7,9,16,2,98,12,2,74,24,1,1
M13770,2002,Round 1,1,2002-05-15,Collingwood Magpies,Adelaide Crows,MCG,VIC,SA,1,8,6,17,5,107,12,5,77,30,1,1
M13771,2002,Round 1,1,2002-05-17,Sydney Swans,North Melbourne Kangaroos,SCG,NSW,VIC,1,7,7,14,6,90,13,7,85,5,1,1
M13772,2002,Round 2,2,2002-06-01,Carlton Blues,Gold Coast Suns,Marvel Stadium,VIC,QLD,1,6,7,16,9,105,13,5,83,22,1,1
M13773,2002,Round 2,2,2002-06-03,St Kilda Saints,Hawthorn Hawks,Marvel Stadium,VIC,VIC,0,8,7,17,4,106,13,6,84,22,1,1
M13774,2002,Round 2,2,2002-06-05,GWS Giants,Adelaide Crows,GIANTS Stadium,NSW,SA,1,9,7,17,3,105,13,4,82,23,1,1
M13775,2002,Round 2,2,2002-06-07,North Melbourne Kangaroos,Melbourne Demons,Marvel Stadium,VIC,VIC,0,7,6,16,2,98,12,8,80,18,1,1
M13776,2002,Round 2,2,2002-06-09,West Coast Eagles,Sydney Swans,Optus Stadium,WA,NSW,1,7,7,16,7,103,14,8,92,11,1,1
M13777,2002,Round 2,2,2002-06-11,Richmond Tigers,Geelong Cats,MCG,VIC,VIC,0,8,9,18,3,111,13,3,81,30,1,1
M13778,2002,Round 2,2,2002-06-13,Port Adelaide Power,Western Bulldogs,Adelaide Oval,SA,VIC,1,9,7,12,3,75,13,8,86,-11,0,0
M13779,2002,Round 2,2,2002-06-15,Brisbane Lions,Collingwood Magpies,Gabba,QLD,VIC,1,8,9,14,6,90,14,2,86,4,1,1
M13780,2002,Round 2,2,2002-06-17,Essendon Bombers,Fremantle Dockers,Marvel Stadium,VIC,WA,1,7,6,17,4,106,14,6,90,16,1,1
M13781,2002,Round 3,3,2002-07-01,North Melbourne Kangaroos,Western Bulldogs,Marvel Stadium,VIC,VIC,0,7,6,17,7,109,14,3,87,22,1,1
M13782,2002,Round 3,3,2002-07-03,Sydney Swans,Richmond Tigers,SCG,NSW,VIC,1,7,9,14,3,87,14,4,88,-1,0,0
M13783,2002,Round 3,3,2002-07-05,Essendon Bombers,Gold Coast Suns,Marvel Stadium,VIC,QLD,1,9,7,16,3,99,13,4,82,17,1,1
M13784,2002,Round 3,3,2002-07-07,Melbourne Demons,St Kilda Saints,MCG,VIC,VIC,0,8,6,17,3,105,14,3,87,18,1,1
M13785,2002,Round 3,3,2002-07-09,Adelaide Crows,Carlton Blues,Adelaide Oval,SA,VIC,1,7,7,14,7,91,12,8,80,11,1,1
M13786,2002,Round 3,3,2002-07-11,GWS Giants,Geelong Cats,GIANTS Stadium,NSW,VIC,1,7,7,13,5,83,17,4,106,-23,0,0
M13787,2002,Round 3,3,2002-07-13,Hawthorn Hawks,Port Adelaide Power,MCG,VIC,SA,1,8,8,14,8,92,15,5,95,-3,0,0
M13788,2002,Round 3,3,2002-07-15,Collingwood Magpies,Brisbane Lions,MCG,VIC,QLD,1,7,6,13,7,85,14,4,88,-3,0,0
M13789,2002,Round 3,3,2002-07-17,Fremantle Dockers,West Coast Eagles,Optus Stadium,WA,WA,0,6,9,15,4,94,14,4,88,6,1,1
M13790,2002,Round 4,4,2002-08-01,Adelaide Crows,Collingwood Magpies,Adelaide Oval,SA,VIC,1,8,7,16,9,105,11,3,69,36,1,1
M13791,2002,Round 4,4,2002-08-03,West Coast Eagles,St Kilda Saints,Optus Stadium,WA,VIC,1,7,6,14,4,88,11,8,74,14,1,1
M13792,2002,Round 4,4,2002-08-05,Western Bulldogs,Fremantle Dockers,Marvel Stadium,VIC,WA,1,7,7,15,7,97,14,1,85,12,1,1
M13793,2002,Round 4,4,2002-08-07,Brisbane Lions,Melbourne Demons,Gabba,QLD,VIC,1,7,7,18,3,111,13,6,84,27,1,1
M13794,2002,Round 4,4,2002-08-09,Richmond Tigers,GWS Giants,MCG,VIC,NSW,1,7,7,12,0,72,13,7,85,-13,0,0
M13795,2002,Round 4,4,2002-08-11,Sydney Swans,Geelong Cats,SCG,NSW,VIC,1,7,7,15,3,93,12,0,72,21,1,1
M13796,2002,Round 4,4,2002-08-13,Essendon Bombers,Port Adelaide Power,Marvel Stadium,VIC,SA,1,7,7,16,5,101,14,4,88,13,1,1
M13797,2002,Round 4,4,2002-08-15,Gold Coast Suns,Hawthorn Hawks,Heritage Bank Stadium,QLD,VIC,1,9,6,14,3,87,15,0,90,-3,0,0
M13798,2002,Round 4,4,2002-08-17,Carlton Blues,North Melbourne Kangaroos,Marvel Stadium,VIC,VIC,0,7,7,18,3,111,11,7,73,38,1,1
M13799,2002,Round 5,5,2002-09-01,Carlton Blues,Port Adelaide Power,Marvel Stadium,VIC,SA,1,9,9,14,5,89,15,2,92,-3,0,0
M13800,2002,Round 5,5,2002-09-03,Gold Coast Suns,Hawthorn Hawks,Heritage Bank Stadium,QLD,VIC,1,7,6,15,9,99,15,5,95,4,1,1
M13801,2002,Round 5,5,2002-09-05,North Melbourne Kangaroos,Richmond Tigers,Marvel Stadium,VIC,VIC,0,8,9,16,3,99,12,1,73,26,1,1
M13802,2002,Round 5,5,2002-09-07,St Kilda Saints,GWS Giants,Marvel Stadium,VIC,NSW,1,6,7,15,7,97,15,5,95,2,1,1
M13803,2002,Round 5,5,2002-09-09,Sydney Swans,Adelaide Crows,SCG,NSW,SA,1,9,7,12,6,78,15,3,93,-15,0,0
M13804,2002,Round 5,5,2002-09-11,Brisbane Lions,Collingwood Magpies,Gabba,QLD,VIC,1,7,7,15,5,95,14,5,89,6,1,1
M13805,2002,Round 5,5,2002-09-13,Melbourne Demons,Geelong Cats,MCG,VIC,VIC,0,8,8,13,5,83,16,3,99,-16,0,0
M13806,2002,Round 5,5,2002-09-15,Essendon Bombers,Western Bulldogs,Marvel Stadium,VIC,VIC,0,6,6,15,5,95,15,4,94,1,1,1
M13807,2002,Round 5,5,2002-09-17,West Coast Eagles,Fremantle Dockers,Optus Stadium,WA,WA,0,7,7,15,4,94,15,4,94,0,0,0
M13808,2002,Round 6,6,2002-04-01,Hawthorn Hawks,Essendon Bombers,MCG,VIC,VIC,0,8,7,16,5,101,12,9,81,20,1,1
M13809,2002,Round 6,6,2002-04-03,Western Bulldogs,Sydney Swans,Marvel Stadium,VIC,NSW,1,9,7,13,7,85,13,6,84,1,1,1
M13810,2002,Round 6,6,2002-04-05,Fremantle Dockers,North Melbourne Kangaroos,Optus Stadium,WA,VIC,1,7,9,15,6,96,10,5,65,31,1,1
M13811,2002,Round 6,6,2002-04-07,Brisbane Lions,Collingwood Magpies,Gabba,QLD,VIC,1,7,8,15,5,95,14,7,91,4,1,1
M13812,2002,Round 6,6,2002-04-09,St Kilda Saints,Adelaide Crows,Marvel Stadium,VIC,SA,1,8,6,16,2,98,12,4,76,22,1,1
M13813,2002,Round 6,6,2002-04-11,Port Adelaide Power,West Coast Eagles,Adelaide Oval,SA,WA,1,6,8,15,4,94,14,5,89,5,1,1
M13814,2002,Round 6,6,2002-04-13,Geelong Cats,Richmond Tigers,GMHBA Stadium,VIC,VIC,0,6,6,17,4,106,13,3,81,25,1,1
M13815,2002,Round 6,6,2002-04-15,Melbourne Demons,Gold Coast Suns,MCG,VIC,QLD,1,7,8,16,6,102,15,4,94,8,1,1
M13816,2002,Round 6,6,2002-04-17,Carlton Blues,GWS Giants,Marvel Stadium,VIC,NSW,1,9,7,17,2,104,13,1,79,25,1,1
M13817,2002,Round 7,7,2002-05-01,Essendon Bombers,Brisbane Lions,Marvel Stadium,VIC,QLD,1,8,8,14,5,89,15,4,94,-5,0,0
M13818,2002,Round 7,7,2002-05-03,Gold Coast Suns,Sydney Swans,Heritage Bank Stadium,QLD,NSW,1,8,7,17,2,104,13,6,84,20,1,1
M13819,2002,Round 7,7,2002-05-05,Western Bulldogs,West Coast Eagles,Marvel Stadium,VIC,WA,1,8,6,13,1,79,13,3,81,-2,0,0
M13820,2002,Round 7,7,2002-05-07,North Melbourne Kangaroos,Melbourne Demons,Marvel Stadium,VIC,VIC,0,6,7,16,4,100,12,8,80,20,1,1
M13821,2002,Round 7,7,2002-05-09,Fremantle Dockers,GWS Giants,Optus Stadium,WA,NSW,1,6,7,14,5,89,15,3,93,-4,0,0
M13822,2002,Round 7,7,2002-05-11,Hawthorn Hawks,Adelaide Crows,MCG,VIC,SA,1,9,6,16,1,97,14,3,87,10,1,1
M13823,2002,Round 7,7,2002-05-13,Carlton Blues,St Kilda Saints,Marvel Stadium,VIC,VIC,0,7,7,19,3,117,13,5,83,34,1,1
M13824,2002,Round 7,7,2002-05-15,Port Adelaide Power,Richmond Tigers,Adelaide Oval,SA,VIC,1,7,7,16,6,102,14,5,89,13,1,1
M13825,2002,Round 7,7,2002-05-17,Collingwood Magpies,Geelong Cats,MCG,VIC,VIC,0,7,6,17,7,109,14,8,92,17,1,1
M13826,2002,Round 8,8,2002-06-01,Geelong Cats,Fremantle Dockers,GMHBA Stadium,VIC,WA,1,7,7,18,2,110,11,6,72,38,1,1
M13827,2002,Round 8,8,2002-06-03,Richmond Tigers,Melbourne Demons,MCG,VIC,VIC,0,7,7,15,8,98,15,4,94,4,1,1
M13828,2002,Round 8,8,2002-06-05,Essendon Bombers,Brisbane Lions,Marvel Stadium,VIC,QLD,1,7,7,14,4,88,16,6,102,-14,0,0
M13829,2002,Round 8,8,2002-06-07,West Coast Eagles,St Kilda Saints,Optus Stadium,WA,VIC,1,7,7,16,2,98,13,5,83,15,1,1
M13830,2002,Round 8,8,2002-06-09,Gold Coast Suns,Carlton Blues,Heritage Bank Stadium,QLD,VIC,1,7,7,15,6,96,12,5,77,19,1,1
M13831,2002,Round 8,8,2002-06-11,Collingwood Magpies,Sydney Swans,MCG,VIC,NSW,1,7,7,16,5,101,14,5,89,12,1,1
M13832,2002,Round 8,8,2002-06-13,Hawthorn Hawks,North Melbourne Kangaroos,MCG,VIC,VIC,0,7,7,14,5,89,14,3,87,2,1,1
M13833,2002,Round 8,8,2002-06-15,Port Adelaide Power,Western Bulldogs,Adelaide Oval,SA,VIC,1,7,6,18,3,111,14,2,86,25,1,1
M13834,2002,Round 8,8,2002-06-17,GWS Giants,Adelaide Crows,GIANTS Stadium,NSW,SA,1,9,7,14,4,88,15,1,91,-3,0,0
M13835,2002,Round 9,9,2002-07-01,Hawthorn Hawks,Fremantle Dockers,MCG,VIC,WA,1,6,7,15,5,95,12,3,75,20,1,1
M13836,2002,Round 9,9,2002-07-03,Sydney Swans,Port Adelaide Power,SCG,NSW,SA,1,8,6,17,6,108,13,3,81,27,1,1
M13837,2002,Round 9,9,2002-07-05,Brisbane Lions,North Melbourne Kangaroos,Gabba,QLD,VIC,1,8,8,15,7,97,15,0,90,7,1,1
M13838,2002,Round 9,9,2002-07-07,Adelaide Crows,Geelong Cats,Adelaide Oval,SA,VIC,1,6,6,13,9,87,13,2,80,7,1,1
M13839,2002,Round 9,9,2002-07-09,St Kilda Saints,Collingwood Magpies,Marvel Stadium,VIC,VIC,0,6,9,14,5,89,14,4,88,1,1,1
M13840,2002,Round 9,9,2002-07-11,Richmond Tigers,West Coast Eagles,MCG,VIC,WA,1,6,7,17,7,109,14,3,87,22,1,1
M13841,2002,Round 9,9,2002-07-13,Essendon Bombers,Western Bulldogs,Marvel Stadium,VIC,VIC,0,8,7,17,8,110,14,1,85,25,1,1
M13842,2002,Round 9,9,2002-07-15,Melbourne Demons,Gold Coast Suns,MCG,VIC,QLD,1,7,6,18,5,113,16,5,101,12,1,1
M13843,2002,Round 9,9,2002-07-17,Carlton Blues,GWS Giants,Marvel Stadium,VIC,NSW,1,7,7,15,5,95,14,5,89,6,1,1
M13844,2002,Round 10,10,2002-08-01,Fremantle Dockers,Hawthorn Hawks,Optus Stadium,WA,VIC,1,6,8,15,1,91,13,6,84,7,1,1
M13845,2002,Round 10,10,2002-08-03,St Kilda Saints,Western Bulldogs,Marvel Stadium,VIC,VIC,0,9,6,15,6,96,10,7,67,29,1,1
M13846,2002,Round 10,10,2002-08-05,North Melbourne Kangaroos,Melbourne Demons,Marvel Stadium,VIC,VIC,0,7,8,13,4,82,16,9,105,-23,0,0
M13847,2002,Round 10,10,2002-08-07,Geelong Cats,Adelaide Crows,GMHBA Stadium,VIC,SA,1,6,7,14,3,87,14,3,87,0,0,0
M13848,2002,Round 10,10,2002-08-09,Gold Coast Suns,GWS Giants,Heritage Bank Stadium,QLD,NSW,1,6,7,17,6,108,14,5,89,19,1,1
M13849,2002,Round 10,10,2002-08-11,Richmond Tigers,Brisbane Lions,MCG,VIC,QLD,1,8,7,17,3,105,15,4,94,11,1,1
M13850,2002,Round 10,10,2002-08-13,Essendon Bombers,Port Adelaide Power,Marvel Stadium,VIC,SA,1,7,7,16,4,100,14,4,88,12,1,1
M13851,2002,Round 10,10,2002-08-15,West Coast Eagles,Sydney Swans,Optus Stadium,WA,NSW,1,8,7,15,0,90,14,8,92,-2,0,0
M13852,2002,Round 10,10,2002-08-17,Carlton Blues,Collingwood Magpies,Marvel Stadium,VIC,VIC,0,7,8,14,2,86,12,4,76,10,1,1
M13853,2002,Round 11,11,2002-09-01,Richmond Tigers,Port Adelaide Power,MCG,VIC,SA,1,7,7,18,2,110,13,7,85,25,1,1
M13854,2002,Round 11,11,2002-09-03,Melbourne Demons,Adelaide Crows,MCG,VIC,SA,1,6,7,15,3,93,18,1,109,-16,0,0
M13855,2002,Round 11,11,2002-09-05,West Coast Eagles,Brisbane Lions,Optus Stadium,WA,QLD,1,8,7,16,8,104,12,3,75,29,1,1
M13856,2002,Round 11,11,2002-09-07,Geelong Cats,Sydney Swans,GMHBA Stadium,VIC,NSW,1,7,9,15,4,94,14,7,91,3,1,1
M13857,2002,Round 11,11,2002-09-09,Carlton Blues,Western Bulldogs,Marvel Stadium,VIC,VIC,0,8,7,17,3,105,13,0,78,27,1,1
M13858,2002,Round 11,11,2002-09-11,St Kilda Saints,Fremantle Dockers,Marvel Stadium,VIC,WA,1,7,9,15,2,92,11,6,72,20,1,1
M13859,2002,Round 11,11,2002-09-13,Gold Coast Suns,Collingwood Magpies,Heritage Bank Stadium,QLD,VIC,1,6,6,14,3,87,13,2,80,7,1,1
M13860,2002,Round 11,11,2002-09-15,GWS Giants,Hawthorn Hawks,GIANTS Stadium,NSW,VIC,1,7,7,12,4,76,14,9,93,-17,0,0
M13861,2002,Round 11,11,2002-09-17,Essendon Bombers,North Melbourne Kangaroos,Marvel Stadium,VIC,VIC,0,7,7,17,4,106,14,6,90,16,1,1
M13862,2002,Round 12,12,2002-04-01,St Kilda Saints,Richmond Tigers,Marvel Stadium,VIC,VIC,0,9,7,13,6,84,14,2,86,-2,0,0
M13863,2002,Round 12,12,2002-04-03,Western Bulldogs,West Coast Eagles,Marvel Stadium,VIC,WA,1,7,7,14,6,90,13,4,82,8,1,1
M13864,2002,Round 12,12,2002-04-05,Port Adelaide Power,Melbourne Demons,Adelaide Oval,SA,VIC,1,9,7,15,5,95,15,3,93,2,1,1
