match_id,season,round,round_number,match_date,home_team,away_team,venue,home_state,away_state,is_interstate,home_rest_days,away_rest_days,home_goals,home_behinds,home_score,away_goals,away_behinds,away_score,score_margin,home_win,target_home_win,target_score_margin,target_total_points,feat_home_win_pct_last3,feat_home_win_pct_last5,feat_home_win_pct_last10,feat_away_win_pct_last3,feat_away_win_pct_last5,feat_away_win_pct_last10,feat_home_avg_score_last3,feat_home_avg_score_last5,feat_home_avg_score_last10,feat_away_avg_score_last3,feat_away_avg_score_last5,feat_away_avg_score_last10,feat_home_avg_conceded_last3,feat_home_avg_conceded_last5,feat_home_avg_conceded_last10,feat_away_avg_conceded_last3,feat_away_avg_conceded_last5,feat_away_avg_conceded_last10,feat_home_win_streak,feat_away_win_streak,feat_home_loss_streak,feat_away_loss_streak,feat_h2h_home_win_rate,feat_venue_home_win_rate,feat_prev_meeting_margin,feat_form_diff_last5,feat_offense_diff_last5,feat_rest_days_diff,enc_home_team,enc_away_team,enc_venue,enc_home_state,enc_away_state
M15384,2010,Round 5,5,2010-09-03,Carlton Blues,Fremantle Dockers,Marvel Stadium,VIC,WA,1,7,7,14,3,87,14,5,89,-2,0,0,-2,176,0.0,0.2,0.3,0.333,0.6,0.4,85.7,86.2,87.9,86.3,93.4,88.3,103.0,95.0,93.6,96.7,94.8,93.0,0,1,4,0,0.5,0.761,-19.0,-0.39999999999999997,-7.200000000000003,0,2,5,6,3,4
M15385,2010,Round 5,5,2010-09-05,Collingwood Magpies,Geelong Cats,MCG,VIC,VIC,0,9,8,16,1,97,13,7,85,12,1,1,12,182,0.0,0.2,0.3,1.0,0.8,0.8,84.0,82.8,86.8,102.7,101.4,96.3,105.0,103.0,100.4,84.7,88.2,87.5,0,4,3,0,0.469,0.752,-16.0,-0.6000000000000001,-18.60000000000001,1,3,7,5,3,3
M15386,2010,Round 5,5,2010-09-07,Richmond Tigers,Adelaide Crows,MCG,VIC,SA,1,7,8,16,2,98,15,3,93,5,1,1,5,191,0.333,0.4,0.4,0.333,0.4,0.5,83.3,87.4,87.4,90.7,94.2,93.3,85.3,91.0,90.8,102.7,96.0,90.8,0,0,1,1,0.375,0.708,-16.0,0.0,-6.799999999999997,-1,13,0,5,3,2
M15387,2010,Round 5,5,2010-09-09,GWS Giants,Sydney Swans,GIANTS Stadium,NSW,NSW,0,8,7,11,8,74,14,4,88,-14,0,0,-14,162,1.0,1.0,0.8,0.333,0.4,0.6,97.7,98.0,95.8,87.7,89.4,93.4,82.7,81.6,84.8,88.7,85.8,87.5,5,0,0,2,0.524,0.712,-21.0,0.6,8.599999999999994,1,6,15,1,0,0
M15388,2010,Round 5,5,2010-09-11,Essendon Bombers,Hawthorn Hawks,Marvel Stadium,VIC,VIC,0,7,8,15,5,95,13,6,84,11,1,1,11,179,0.667,0.4,0.3,0.333,0.4,0.5,99.3,94.4,94.8,96.0,95.6,93.7,89.0,90.8,94.1,97.7,97.8,92.8,2,0,0,2,0.379,0.782,-2.0,0.0,-1.1999999999999886,-1,4,9,6,3,3
M15389,2010,Round 5,5,2010-09-13,Port Adelaide Power,Melbourne Demons,Adelaide Oval,SA,VIC,1,7,7,16,9,105,14,2,86,19,1,1,19,191,0.667,0.6,0.5,0.667,0.6,0.3,98.0,96.8,93.5,93.3,90.2,85.4,90.3,88.4,90.0,88.0,91.4,92.2,2,1,0,0,0.48,0.76,-1.0,0.0,6.599999999999994,0,12,10,0,2,3
M15390,2010,Round 5,5,2010-09-15,Gold Coast Suns,West Coast Eagles,Heritage Bank Stadium,QLD,WA,1,7,7,14,7,91,11,5,71,20,1,1,20,162,0.0,0.4,0.4,0.333,0.4,0.6,94.3,92.0,91.4,91.0,89.6,94.3,99.3,92.0,93.6,91.0,91.2,90.5,0,0,3,2,0.549,0.772,-17.0,0.0,2.4000000000000057,0,8,16,4,1,4
M15391,2010,Round 5,5,2010-09-17,St Kilda Saints,Western Bulldogs,Marvel Stadium,VIC,VIC,0,9,8,14,7,91,15,5,95,-4,0,0,-4,186,0.667,0.6,0.8,1.0,0.6,0.5,98.7,93.4,97.4,100.0,93.4,90.5,95.0,94.8,89.9,90.3,91.0,95.2,2,3,0,0,0.6,0.74,28.0,0.0,0.0,1,14,17,6,3,3
M15392,2010,Round 6,6,2010-04-01,Collingwood Magpies,Hawthorn Hawks,MCG,VIC,VIC,0,8,8,19,4,118,14,3,87,31,1,1,31,205,0.333,0.4,0.4,0.0,0.4,0.4,92.0,88.2,88.2,87.7,93.2,92.4,94.7,97.8,99.5,93.7,95.6,94.0,1,0,0,3,0.412,0.753,-7.0,0.0,-5.0,0,3,9,5,3,3
M15393,2010,Round 6,6,2010-04-03,St Kilda Saints,GWS Giants,Marvel Stadium,VIC,NSW,1,7,7,14,4,88,14,3,87,1,1,1,1,175,0.667,0.4,0.7,0.667,0.8,0.7,99.7,93.8,97.1,88.0,94.4,92.5,91.7,96.4,91.1,84.7,83.6,86.4,0,0,1,1,0.429,0.737,-8.0,-0.4,-0.6000000000000085,0,14,6,6,3,0
M15394,2010,Round 6,6,2010-04-05,West Coast Eagles,Western Bulldogs,Optus Stadium,WA,VIC,1,9,7,16,5,101,16,6,102,-1,0,0,-1,203,0.0,0.4,0.5,1.0,0.8,0.6,76.0,87.0,91.6,93.3,96.8,92.8,97.0,90.8,90.4,87.3,90.8,93.6,0,4,3,0,0.568,0.752,5.0,-0.4,-9.799999999999997,2,16,17,7,4,3
M15395,2010,Round 6,6,2010-04-07,Geelong Cats,Carlton Blues,GMHBA Stadium,VIC,VIC,0,8,7,16,4,100,14,6,90,10,1,1,10,190,0.667,0.8,0.7,0.0,0.0,0.2,96.0,99.0,95.3,86.3,86.8,86.3,87.7,85.0,88.5,100.0,98.4,94.3,0,0,1,5,0.625,0.795,10.0,0.8,12.200000000000003,1,7,2,2,3,3
M15396,2010,Round 6,6,2010-04-09,Melbourne Demons,North Melbourne Kangaroos,MCG,VIC,VIC,0,6,9,16,7,103,12,4,76,27,1,1,27,179,0.333,0.4,0.3,0.333,0.4,0.5,89.3,89.6,85.7,89.7,89.6,90.0,94.7,94.8,93.0,102.7,96.4,89.8,0,1,1,0,0.488,0.748,1.0,0.0,0.0,-3,10,11,5,3,3
M15397,2010,Round 6,6,2010-04-11,Essendon Bombers,Adelaide Crows,Marvel Stadium,VIC,SA,1,7,6,13,9,87,13,4,82,5,1,1,5,169,1.0,0.6,0.4,0.333,0.2,0.5,101.3,96.0,94.1,88.3,90.6,93.4,85.0,89.8,91.6,97.0,101.6,90.8,3,0,0,2,0.485,0.782,25.0,0.39999999999999997,5.400000000000006,1,4,0,6,3,2
M15398,2010,Round 6,6,2010-04-13,Richmond Tigers,Port Adelaide Power,MCG,VIC,SA,1,6,7,16,5,101,13,4,82,19,1,1,19,183,0.667,0.4,0.5,1.0,0.8,0.5,94.3,84.4,88.2,105.7,100.2,95.0,84.7,90.2,90.8,84.7,87.8,90.3,1,3,0,0,0.5,0.709,2.0,-0.4,-15.799999999999997,-1,13,12,5,3,2
M15399,2010,Round 6,6,2010-04-15,Fremantle Dockers,Sydney Swans,Optus Stadium,WA,NSW,1,6,7,14,6,90,15,6,96,-6,0,0,-6,186,0.667,0.6,0.5,0.333,0.6,0.6,83.3,90.0,88.9,85.0,92.0,91.3,90.7,93.0,92.7,83.7,84.8,84.7,2,1,0,0,0.486,0.759,-14.0,0.0,-2.0,-1,5,15,7,4,0
M15400,2010,Round 6,6,2010-04-17,Gold Coast Suns,Brisbane Lions,Heritage Bank Stadium,QLD,QLD,0,8,9,17,4,106,12,1,73,33,1,1,33,179,0.333,0.4,0.5,0.667,0.6,0.5,89.0,94.4,92.3,92.3,94.4,90.0,86.7,91.2,90.4,91.0,92.4,93.2,1,0,0,1,0.538,0.772,-14.0,-0.19999999999999996,0.0,-1,8,1,4,1,1
M15401,2010,Round 7,7,2010-05-01,Sydney Swans,Brisbane Lions,SCG,NSW,QLD,1,8,7,17,3,105,16,5,101,4,1,1,4,206,0.667,0.6,0.6,0.333,0.6,0.5,88.0,89.4,91.5,86.3,91.0,88.7,83.0,86.0,85.6,97.7,95.4,94.8,2,0,0,2,0.645,0.739,25.0,0.0,-1.5999999999999943,1,15,1,8,0,1
M15402,2010,Round 7,7,2010-05-03,Essendon Bombers,GWS Giants,Marvel Stadium,VIC,NSW,1,7,9,13,4,82,15,9,99,-17,0,0,-17,181,1.0,0.8,0.4,0.333,0.6,0.7,93.7,96.0,93.3,83.3,90.8,92.5,81.0,86.6,91.1,87.0,84.8,85.7,4,0,0,2,0.471,0.783,-1.0,0.20000000000000007,5.200000000000003,-2,4,6,6,3,0
M15403,2010,Round 7,7,2010-05-05,Collingwood Magpies,Gold Coast Suns,MCG,VIC,QLD,1,7,9,14,4,88,10,6,66,22,1,1,22,154,0.667,0.4,0.5,0.667,0.4,0.5,100.3,93.4,91.4,94.0,96.0,93.7,91.3,97.4,98.4,77.7,88.4,90.2,2,2,0,0,0.571,0.754,22.0,0.0,-2.5999999999999943,-2,3,8,5,3,1
M15404,2010,Round 7,7,2010-05-07,Carlton Blues,Richmond Tigers,Marvel Stadium,VIC,VIC,0,7,7,16,4,100,15,1,91,9,1,1,9,191,0.0,0.0,0.1,0.667,0.6,0.5,85.0,86.8,85.5,95.0,89.8,89.4,96.7,99.6,95.7,88.0,86.2,90.8,0,2,6,0,0.579,0.759,-26.0,-0.6,-3.0,0,2,13,6,3,3
M15405,2010,Round 7,7,2010-05-09,Port Adelaide Power,North Melbourne Kangaroos,Adelaide Oval,SA,VIC,1,6,6,18,4,112,14,4,88,24,1,1,24,200,0.667,0.6,0.5,0.333,0.4,0.5,97.7,96.2,94.9,85.7,88.0,89.2,89.0,91.6,90.6,101.7,95.2,91.5,0,0,1,1,0.5,0.761,18.0,0.19999999999999996,8.200000000000003,0,12,11,0,2,3
M15406,2010,Round 7,7,2010-05-11,Western Bulldogs,Fremantle Dockers,Marvel Stadium,VIC,WA,1,7,7,17,1,103,14,8,92,11,1,1,11,195,1.0,1.0,0.6,0.667,0.4,0.5,94.0,99.4,94.4,89.3,87.6,89.7,90.7,92.6,95.3,89.7,94.6,93.4,5,0,0,1,0.5,0.736,12.0,0.6,11.800000000000011,0,17,5,6,3,4
M15407,2010,Round 7,7,2010-05-13,West Coast Eagles,St Kilda Saints,Optus Stadium,WA,VIC,1,6,8,17,3,105,11,7,73,32,1,1,32,178,0.0,0.2,0.5,0.667,0.6,0.7,83.0,89.0,94.2,96.7,95.0,96.9,97.3,93.2,91.4,89.7,93.4,91.2,0,1,4,0,0.604,0.75,-13.0,-0.39999999999999997,-6.0,-2,16,14,7,4,3
M15408,2010,Round 7,7,2010-05-15,Hawthorn Hawks,Melbourne Demons,MCG,VIC,VIC,0,7,8,13,3,81,15,4,94,-13,0,0,-13,175,0.0,0.2,0.4,0.667,0.6,0.4,88.0,91.8,91.8,96.7,93.8,87.9,102.7,101.2,95.8,86.3,89.0,91.2,0,1,4,0,0.576,0.746,12.0,-0.39999999999999997,-2.0,-1,9,10,5,3,3
M15409,2010,Round 7,7,2010-05-17,Adelaide Crows,Geelong Cats,Adelaide Oval,SA,VIC,1,7,9,12,5,77,12,8,80,-3,0,0,-3,157,0.0,0.2,0.4,0.667,0.8,0.7,85.0,89.4,91.8,95.7,98.6,95.3,97.0,98.6,91.2,91.0,88.2,88.2,0,1,3,0,0.688,0.807,-10.0,-0.6000000000000001,-9.199999999999989,-2,0,7,0,2,3
M15410,2010,Round 8,8,2010-06-01,Port Adelaide Power,Carlton Blues,Adelaide Oval,SA,VIC,1,7,6,17,3,105,15,5,95,10,1,1,10,200,0.667,0.8,0.6,0.333,0.2,0.2,99.7,102.2,98.1,92.3,89.8,88.2,91.7,88.6,90.4,93.3,98.2,94.9,1,1,0,0,0.452,0.761,-4.0,0.6000000000000001,12.400000000000006,1,12,2,0,2,3
M15411,2010,Round 8,8,2010-06-03,North Melbourne Kangaroos,Western Bulldogs,Marvel Stadium,VIC,VIC,0,8,7,16,5,101,15,2,92,9,1,1,9,193,0.333,0.2,0.4,1.0,1.0,0.7,86.0,86.6,86.8,100.0,97.0,96.2,102.0,104.6,94.7,94.7,91.0,93.2,0,6,2,0,0.421,0.757,-2.0,-0.8,-10.400000000000006,1,11,17,6,3,3
M15412,2010,Round 8,8,2010-06-05,Hawthorn Hawks,Richmond Tigers,MCG,VIC,VIC,0,7,7,14,4,88,13,3,81,7,1,1,7,169,0.0,0.0,0.3,0.667,0.6,0.4,84.0,86.2,91.3,96.7,95.0,88.6,102.3,98.6,97.8,91.7,87.2,93.5,0,0,5,1,0.371,0.743,2.0,-0.6,-8.799999999999997,0,9,13,5,3,3
M15413,2010,Round 8,8,2010-06-07,Adelaide Crows,Fremantle Dockers,Adelaide Oval,SA,WA,1,8,6,14,7,91,11,6,72,19,1,1,19,163,0.0,0.2,0.3,0.333,0.4,0.5,84.0,84.8,91.0,90.3,86.4,91.3,88.3,91.6,91.6,95.3,94.2,95.2,0,0,4,2,0.556,0.804,-14.0,-0.2,-1.6000000000000085,2,0,5,0,2,4
M15414,2010,Round 8,8,2010-06-09,Collingwood Magpies,GWS Giants,MCG,VIC,NSW,1,8,6,17,2,104,12,5,77,27,1,1,27,181,1.0,0.6,0.5,0.333,0.6,0.7,101.0,96.4,90.6,86.7,90.0,92.8,79.3,87.4,95.8,86.0,84.8,84.4,3,1,0,0,0.593,0.755,36.0,0.0,6.400000000000006,2,3,6,5,3,0
M15415,2010,Round 8,8,2010-06-11,Gold Coast Suns,Melbourne Demons,Heritage Bank Stadium,QLD,VIC,1,7,8,14,3,87,14,6,90,-3,0,0,-3,177,0.667,0.4,0.5,0.667,0.6,0.5,87.7,87.8,91.3,94.3,93.0,89.9,77.3,84.2,88.3,87.3,88.2,90.7,0,2,1,0,0.515,0.773,4.0,-0.19999999999999996,-5.200000000000003,-1,8,10,4,1,3
M15416,2010,Round 8,8,2010-06-13,St Kilda Saints,West Coast Eagles,Marvel Stadium,VIC,WA,1,7,9,15,5,95,14,7,91,4,1,1,4,186,0.333,0.6,0.6,0.333,0.2,0.5,84.0,92.0,92.9,92.3,86.8,94.0,95.7,93.4,93.2,88.7,93.2,89.7,0,1,1,0,0.388,0.738,-32.0,0.39999999999999997,5.200000000000003,-2,14,16,6,3,4
M15417,2010,Round 8,8,2010-06-15,Essendon Bombers,Geelong Cats,Marvel Stadium,VIC,VIC,0,6,8,14,0,84,13,3,81,3,1,1,3,165,0.667,0.8,0.4,0.667,0.8,0.7,88.0,94.6,92.0,88.3,93.6,94.3,88.3,87.2,91.4,88.0,86.0,87.9,0,2,1,0,0.488,0.781,17.0,0.0,1.0,-2,4,7,6,3,3
M15418,2010,Round 8,8,2010-06-17,Sydney Swans,Brisbane Lions,SCG,NSW,QLD,1,8,7,17,5,107,18,3,111,-4,0,0,-4,218,1.0,0.6,0.7,0.0,0.4,0.5,96.3,91.2,92.8,88.3,90.2,90.8,88.3,88.4,86.1,101.7,96.8,94.1,3,0,0,3,0.656,0.74,4.0,0.19999999999999996,1.0,1,15,1,8,0,1
M15419,2010,Round 9,9,2010-07-01,West Coast Eagles,GWS Giants,Optus Stadium,WA,NSW,1,6,9,19,6,120,14,1,85,35,1,1,35,205,0.333,0.2,0.4,0.333,0.4,0.6,99.0,89.0,91.9,87.7,85.2,92.0,90.0,92.0,91.0,91.3,89.4,87.3,0,0,1,1,0.517,0.751,10.0,-0.2,3.799999999999997,-3,16,6,7,4,0
M15420,2010,Round 9,9,2010-07-03,Adelaide Crows,North Melbourne Kangaroos,Adelaide Oval,SA,VIC,1,7,8,17,6,108,12,5,77,31,1,1,31,185,0.333,0.2,0.4,0.333,0.4,0.4,83.3,84.6,91.2,88.3,89.2,87.8,79.7,88.6,89.7,102.3,101.8,95.0,1,1,0,0,0.438,0.805,-2.0,-0.2,-4.6000000000000085,-1,0,11,0,2,3
M15421,2010,Round 9,9,2010-07-05,Gold Coast Suns,St Kilda Saints,Heritage Bank Stadium,QLD,VIC,1,8,7,14,7,91,14,7,91,0,0,0,0,182,0.333,0.4,0.5,0.667,0.6,0.6,86.3,87.0,90.7,85.3,91.6,92.6,83.7,82.2,87.5,94.3,93.0,93.0,0,1,2,0,0.524,0.77,-5.0,-0.19999999999999996,-4.599999999999994,1,8,14,4,1,3
M15422,2010,Round 9,9,2010-07-07,Brisbane Lions,Essendon Bombers,Gabba,QLD,VIC,1,8,7,16,0,96,12,5,77,19,1,1,19,173,0.333,0.4,0.5,0.667,0.8,0.5,95.0,94.2,92.8,84.3,89.4,90.7,106.0,101.0,97.6,87.3,84.6,88.9,1,1,0,0,0.463,0.772,1.0,-0.4,4.799999999999997,1,1,4,3,1,3
M15423,2010,Round 9,9,2010-07-09,Geelong Cats,Richmond Tigers,GMHBA Stadium,VIC,VIC,0,7,9,14,2,86,15,4,94,-8,0,0,-8,180,0.667,0.6,0.7,0.333,0.4,0.4,87.0,89.6,94.9,91.0,91.4,88.5,83.7,86.8,87.8,90.0,90.4,91.1,0,0,1,2,0.568,0.796,28.0,0.19999999999999996,-1.8000000000000114,-2,7,13,2,3,3
M15424,2010,Round 9,9,2010-07-11,Carlton Blues,Melbourne Demons,Marvel Stadium,VIC,VIC,0,7,7,14,1,85,15,3,93,-8,0,0,-8,178,0.333,0.2,0.2,1.0,0.8,0.6,95.0,90.0,88.7,95.7,94.8,91.7,98.7,97.2,95.8,81.3,85.4,90.3,0,3,1,0,0.4,0.759,-23.0,-0.6000000000000001,-4.799999999999997,0,2,10,6,3,3
M15425,2010,Round 9,9,2010-07-13,Fremantle Dockers,Western Bulldogs,Optus Stadium,WA,VIC,1,7,7,13,5,83,11,2,68,15,1,1,15,151,0.0,0.4,0.4,0.667,0.8,0.6,84.7,86.4,89.0,99.0,95.4,94.8,96.7,92.6,94.9,98.0,93.0,93.6,0,0,3,1,0.486,0.756,-11.0,-0.4,-9.0,0,5,17,7,4,3
M15426,2010,Round 9,9,2010-07-15,Sydney Swans,Hawthorn Hawks,SCG,NSW,VIC,1,6,7,14,6,90,14,0,84,6,1,1,6,174,0.667,0.6,0.6,0.333,0.2,0.4,102.7,95.2,93.9,85.3,86.6,90.7,100.7,92.2,88.2,97.7,96.6,96.4,0,1,1,0,0.511,0.738,0.0,0.39999999999999997,8.600000000000009,-1,15,9,8,0,3
M15427,2010,Round 9,9,2010-07-17,Port Adelaide Power,Collingwood Magpies,Adelaide Oval,SA,VIC,1,7,9,17,5,107,12,3,75,32,1,1,32,182,0.667,0.8,0.6,1.0,0.8,0.6,99.7,102.0,96.5,103.3,98.6,91.9,94.7,90.0,90.8,76.7,83.4,91.4,2,4,0,0,0.564,0.762,30.0,0.0,3.4000000000000057,-2,12,3,0,2,3
M15428,2010,Round 10,10,2010-08-01,West Coast Eagles,Gold Coast Suns,Optus Stadium,WA,QLD,1,7,7,16,5,101,13,9,87,14,1,1,14,188,0.667,0.4,0.4,0.0,0.4,0.4,105.3,97.6,93.6,81.3,88.2,90.1,84.3,89.2,90.2,89.7,82.6,87.3,1,0,0,3,0.442,0.752,-20.0,0.0,9.399999999999991,0,16,8,7,4,1
M15429,2010,Round 10,10,2010-08-03,Carlton Blues,GWS Giants,Marvel Stadium,VIC,NSW,1,6,7,13,6,84,10,1,61,23,1,1,23,145,0.333,0.2,0.2,0.333,0.2,0.6,93.3,91.4,88.8,87.0,84.4,91.2,96.3,95.6,95.3,102.0,96.4,89.0,0,0,2,2,0.462,0.757,7.0,0.0,7.0,-1,2,6,6,3,0
M15430,2010,Round 10,10,2010-08-05,Sydney Swans,St Kilda Saints,SCG,NSW,VIC,1,6,6,13,5,83,12,6,78,5,1,1,5,161,0.667,0.8,0.6,0.333,0.4,0.5,100.7,97.2,93.3,86.3,87.6,90.5,98.7,92.0,88.9,95.7,93.8,94.3,1,0,0,1,0.659,0.738,21.0,0.4,9.600000000000009,0,15,14,8,0,3
M15431,2010,Round 10,10,2010-08-07,Richmond Tigers,Adelaide Crows,MCG,VIC,SA,1,7,7,16,2,98,15,3,93,5,1,1,5,191,0.333,0.6,0.5,0.667,0.4,0.4,88.7,93.0,90.2,92.0,90.2,92.2,91.3,89.8,90.4,76.3,82.8,89.4,1,2,0,0,0.4,0.71,5.0,0.19999999999999996,2.799999999999997,0,13,0,5,3,2
M15432,2010,Round 10,10,2010-08-09,Essendon Bombers,Port Adelaide Power,Marvel Stadium,VIC,SA,1,9,9,13,7,85,16,6,102,-17,0,0,-17,187,0.333,0.6,0.5,1.0,0.8,0.7,81.0,85.0,89.7,108.0,102.2,99.5,92.0,88.4,89.6,86.0,89.0,88.7,0,3,1,0,0.586,0.781,13.0,-0.20000000000000007,-17.200000000000003,0,4,12,6,3,2
M15433,2010,Round 10,10,2010-08-11,Geelong Cats,Melbourne Demons,GMHBA Stadium,VIC,VIC,0,9,7,14,4,88,14,2,86,2,1,1,2,174,0.333,0.4,0.6,1.0,0.8,0.7,82.3,86.4,93.9,92.3,93.2,91.7,85.0,88.4,88.3,84.3,86.8,89.1,0,4,2,0,0.5,0.793,-7.0,-0.4,-6.799999999999997,2,7,10,2,3,3
M15434,2010,Round 10,10,2010-08-13,North Melbourne Kangaroos,Western Bulldogs,Marvel Stadium,VIC,VIC,0,9,9,14,5,89,17,5,107,-18,0,0,-18,196,0.333,0.4,0.3,0.333,0.6,0.6,88.7,87.2,86.2,87.7,92.0,92.7,104.0,101.2,98.1,92.0,93.6,92.3,0,0,1,2,0.436,0.758,9.0,-0.19999999999999996,-4.799999999999997,0,11,17,6,3,3
M15435,2010,Round 10,10,2010-08-15,Brisbane Lions,Hawthorn Hawks,Gabba,QLD,VIC,1,7,6,14,8,92,10,5,65,27,1,1,27,157,0.667,0.4,0.6,0.333,0.2,0.3,102.7,94.4,94.6,84.3,84.8,90.2,96.3,97.8,94.1,88.3,95.6,96.7,2,0,0,1,0.633,0.773,2.0,0.2,9.600000000000009,1,1,9,3,1,3
M15436,2010,Round 10,10,2010-08-17,Fremantle Dockers,Collingwood Magpies,Optus Stadium,WA,VIC,1,8,9,19,1,115,15,1,91,24,1,1,24,206,0.333,0.4,0.5,0.667,0.8,0.5,82.3,85.2,89.3,89.0,96.4,89.6,87.3,89.0,91.9,83.3,84.4,93.7,1,0,0,1,0.486,0.757,9.0,-0.4,-11.200000000000003,-1,5,3,7,4,3
M15437,2010,Round 11,11,2010-09-01,Carlton Blues,Brisbane Lions,Marvel Stadium,VIC,QLD,1,8,7,16,2,98,13,4,82,16,1,1,16,180,0.333,0.4,0.2,1.0,0.6,0.6,88.0,90.8,88.8,99.7,94.6,94.5,86.3,90.0,94.2,83.0,92.0,92.2,1,3,0,0,0.543,0.758,17.0,-0.19999999999999996,-3.799999999999997,1,2,1,6,3,1
M15438,2010,Round 11,11,2010-09-03,Hawthorn Hawks,Melbourne Demons,MCG,VIC,VIC,0,6,8,18,6,114,15,4,94,20,1,1,20,208,0.333,0.2,0.3,0.667,0.8,0.6,79.0,81.0,87.1,89.7,93.2,91.4,87.7,95.0,95.3,86.7,83.4,89.1,0,0,2,1,0.559,0.744,-13.0,-0.6000000000000001,-12.200000000000003,-2,9,10,5,3,3
M15439,2010,Round 11,11,2010-09-05,Collingwood Magpies,Gold Coast Suns,MCG,VIC,QLD,1,6,7,15,6,96,16,3,99,-3,0,0,-3,195,0.333,0.6,0.5,0.0,0.2,0.3,90.0,95.2,91.7,88.3,87.4,90.9,99.7,90.4,94.1,94.0,88.6,89.9,0,0,2,4,0.583,0.756,22.0,0.39999999999999997,7.799999999999997,-1,3,8,5,3,1
M15440,2010,Round 11,11,2010-09-07,Geelong Cats,North Melbourne Kangaroos,GMHBA Stadium,VIC,VIC,0,9,7,16,5,101,14,6,90,11,1,1,11,191,0.333,0.6,0.7,0.333,0.2,0.3,85.0,87.0,93.0,89.0,86.2,87.9,88.0,86.2,85.6,102.3,104.4,100.4,1,0,0,2,0.385,0.794,26.0,0.39999999999999997,0.7999999999999972,2,7,11,2,3,3
M15441,2010,Round 11,11,2010-09-09,West Coast Eagles,Port Adelaide Power,Optus Stadium,WA,SA,1,7,6,15,8,98,15,4,94,4,1,1,4,192,0.667,0.6,0.5,1.0,0.8,0.8,104.0,103.6,95.3,104.7,101.6,100.9,89.0,88.4,89.6,85.0,88.8,88.3,2,4,0,0,0.6,0.752,15.0,-0.20000000000000007,2.0,1,16,12,7,4,2
M15442,2010,Round 11,11,2010-09-11,Fremantle Dockers,St Kilda Saints,Optus Stadium,WA,VIC,1,7,7,12,5,77,13,3,81,-4,0,0,-4,158,0.667,0.4,0.5,0.333,0.4,0.4,90.0,90.4,90.2,88.0,85.0,89.4,83.3,89.8,91.4,88.3,91.4,93.9,2,0,0,2,0.467,0.758,3.0,0.0,5.400000000000006,0,5,14,7,4,3
M15443,2010,Round 11,11,2010-09-13,Richmond Tigers,Adelaide Crows,MCG,VIC,SA,1,6,9,16,2,98,15,3,93,5,1,1,5,191,0.667,0.6,0.5,0.667,0.4,0.3,91.0,93.0,88.7,97.3,90.2,90.4,89.0,89.8,90.0,82.3,82.8,92.2,2,0,0,1,0.423,0.711,5.0,0.19999999999999996,2.799999999999997,-3,13,0,5,3,2
M15444,2010,Round 11,11,2010-09-15,Western Bulldogs,GWS Giants,Marvel Stadium,VIC,NSW,1,8,7,16,4,100,15,6,96,4,1,1,4,196,0.333,0.6,0.7,0.0,0.2,0.5,89.0,94.4,95.6,74.3,81.8,88.1,91.0,93.2,92.0,102.7,95.6,89.6,1,0,0,3,0.452,0.737,-14.0,0.39999999999999997,12.600000000000009,1,17,6,6,3,0
M15445,2010,Round 11,11,2010-09-17,Essendon Bombers,Sydney Swans,Marvel Stadium,VIC,NSW,1,7,7,16,9,105,13,3,81,24,1,1,24,186,0.333,0.4,0.5,0.667,0.8,0.7,82.0,83.0,89.5,93.3,96.2,94.1,93.0,92.0,90.9,91.0,92.8,88.8,0,2,2,0,0.5,0.779,-7.0,-0.4,-13.200000000000003,0,4,15,6,3,0
M15446,2010,Round 12,12,2010-04-01,Western Bulldogs,North Melbourne Kangaroos,Marvel Stadium,VIC,VIC,0,7,8,14,1,85,15,6,96,-11,0,0,-11,181,0.667,0.6,0.8,0.0,0.2,0.3,91.7,94.0,96.7,85.3,89.0,88.5,89.3,92.2,92.4,105.3,104.0,99.6,2,0,0,3,0.575,0.738,18.0,0.39999999999999997,5.0,-1,17,11,6,3,3
M15447,2010,Round 12,12,2010-04-03,Brisbane Lions,Gold Coast Suns,Gabba,QLD,QLD,0,8,6,16,4,100,14,4,88,12,1,1,12,188,0.667,0.6,0.6,0.333,0.2,0.3,90.0,96.4,93.7,92.3,86.0,91.0,80.0,90.4,92.9,96.0,93.2,90.8,0,1,1,0,0.45,0.773,-33.0,0.39999999999999997,10.400000000000006,2,1,8,3,1,1
M15448,2010,Round 12,12,2010-04-05,Collingwood Magpies,West Coast Eagles,MCG,VIC,WA,1,6,6,15,4,94,15,6,96,-2,0,0,-2,190,0.0,0.4,0.4,1.0,0.8,0.5,87.3,90.8,92.1,106.3,103.0,96.0,107.0,92.8,95.1,88.7,86.8,90.0,0,3,3,0,0.585,0.753,-43.0,-0.4,-12.200000000000003,0,3,16,5,3,4
M15449,2010,Round 12,12,2010-04-07,Adelaide Crows,Hawthorn Hawks,Adelaide Oval,SA,VIC,1,7,7,15,0,90,14,6,90,0,0,0,0,180,0.333,0.4,0.3,0.333,0.4,0.3,98.0,92.4,90.9,87.7,86.4,89.1,91.0,85.0,91.8,92.0,90.2,95.7,0,1,2,0,0.529,0.806,-42.0,0.0,6.0,0,0,9,0,2,3
